Address,Quality,Size,Name
0x000000710000b600,U,000180,_ZN16BossBirdFunction12faceToPlayerEPN2al9LiveActorEf
0x000000710000b6c0,U,000052,_ZN16BossBirdFunction19startSubActorActionEPKN2al9LiveActorEPKcS5_
0x000000710000b700,U,000060,_ZN16BossBirdFunction19startKinopicoActionEPKN2al9LiveActorEPKc
0x000000710000b740,U,000072,_ZN16BossBirdFunction31tryStartKinopicoHeadLightActionEPKN2al9LiveActorEPKc
0x000000710000b790,U,000060,_ZN16BossBirdFunction23isKinopicoActionPlayingEPKN2al9LiveActorEPKc
0x000000710000b7d0,U,000040,_ZN16BossBirdFunction19isKinopicoActionEndEPKN2al9LiveActorE
0x000000710000b800,U,000032,_ZN16BossBirdFunction14getKinopicoPosEPKN2al9LiveActorE
0x000000710000b820,U,000060,_ZN16BossBirdFunction27getNextBossBirdWaitAnimNameEPi
0x000000710000b860,U,000060,_ZN16BossBirdFunction27getNextKinopicoWaitAnimNameEPi
0x000000710000b8a0,U,000512,_ZN16BossBirdFunction21createFeatherDynamicsEPN2al9LiveActorERN4sead8PtrArrayINS0_21JointSpringControllerEEEPKNS_13DynamicsParamE
0x000000710000baa0,U,000208,_ZN2al9StringTmpILi128EEC2EPKcz
0x000000710000bb70,U,000460,_ZN16BossBirdFunction18createTailDynamicsEPN2al9LiveActorERN4sead8PtrArrayINS0_21JointSpringControllerEEEfff
0x000000710000bd40,U,000008,_ZN16BossBirdFunction26getBossBirdFeatherJointNumEv
0x000000710000bd50,U,000008,_ZN16BossBirdFunction23getBossBirdTailJointNumEv
0x000000710000bd60,U,000456,_ZN16BossBirdFunction19createAimControllerEPN2al9LiveActorEPPNS0_12JointAimInfoES5_S5_
0x000000710000bf30,U,000144,_ZN16BossBirdFunction33tryAcceptMsgBossBirdNotifyHitAreaEPKN2al9SensorMsgEPNS0_9HitSensorES5_f
0x000000710000bfc0,U,000156,_ZN16BossBirdFunction17createItemArcNameEPN2al9StringTmpILi64EEE22GameDataHolderAccessorPKcb
0x000000710000c060,U,000188,_ZN16BossBirdFunction14calcRailCenterEPN4sead7Vector3IfEEPKN2al9LiveActorE
0x000000710000c120,U,000064,_ZN16BossBirdFunction30tryDeleteEmitterAndParticleAllEPN2al9LiveActorEPKc
0x000000710000c160,U,000004,_ZN2al9StringTmpILi128EED0Ev
0x000000710000c170,O,000236,_ZN4sead15FixedSafeStringILi128EEaSERKNS_14SafeStringBaseIcEE
0x000000710000c260,U,000268,_ZN15BossBirdOpeningC2EPKc
0x000000710000c370,U,000276,_ZN15BossBirdOpeningC1EPKc
0x000000710000c490,U,000324,_ZN15BossBirdOpeningD2Ev
0x000000710000c5e0,U,000012,_ZN15BossBirdOpeningD1Ev
0x000000710000c5f0,U,000044,_ZN15BossBirdOpeningD0Ev
0x000000710000c620,U,001260,_ZN15BossBirdOpening4initERKN2al13ActorInitInfoE
0x000000710000cb10,U,000012,_ZN15BossBirdOpening7startUpEv
0x000000710000cb20,U,000036,_ZN15BossBirdOpening14onDrawClippingEv
0x000000710000cb50,U,000036,_ZN15BossBirdOpening15offDrawClippingEv
0x000000710000cb80,U,000072,_ZN15BossBirdOpening12forceEndBlowEv
0x000000710000cbd0,U,000160,_ZN15BossBirdOpening18setDemoEndPositionEv
0x000000710000cc70,U,000188,_ZNK15BossBirdOpening19isNerveEnableDamageEv
0x000000710000cd30,U,000188,_ZN15BossBirdOpening12attackSensorEPN2al9HitSensorES2_
0x000000710000cdf0,U,000208,_ZN15BossBirdOpening10receiveMsgEPKN2al9SensorMsgEPNS0_9HitSensorES5_
0x000000710000cec0,U,001144,_ZN15BossBirdOpening7controlEv
0x000000710000d340,U,000092,_ZNK15BossBirdOpening6isDemoEv
0x000000710000d3a0,U,000088,_ZNK15BossBirdOpening19isNerveEnableAimEyeEv
0x000000710000d400,U,000144,_ZNK15BossBirdOpening20isNerveEnableAimHeadEv
0x000000710000d490,U,000068,_ZN15BossBirdOpening9startDemoEv
0x000000710000d4e0,U,000260,_ZN15BossBirdOpening7endDemoEv
0x000000710000d5f0,U,000200,_ZN15BossBirdOpening8exeDemo1Ev
0x000000710000d6c0,U,000244,_ZN15BossBirdOpening8exeDemo2Ev
0x000000710000d7c0,U,000116,_ZN15BossBirdOpening15checkSwitchRailEv
0x000000710000d840,U,000388,_ZN15BossBirdOpening7exeWaitEv
0x000000710000d9d0,U,000024,_ZN15BossBirdOpening7endWaitEv
0x000000710000d9f0,U,000088,_ZN15BossBirdOpening19exeDamageShortStartEv
0x000000710000da50,U,000148,_ZN15BossBirdOpening14exeDamageShortEv
0x000000710000daf0,U,000088,_ZN15BossBirdOpening17exeDamageShortEndEv
0x000000710000db50,U,000088,_ZN15BossBirdOpening18exeSwitchRailStartEv
0x000000710000dbb0,U,000392,_ZN15BossBirdOpening13exeSwitchRailEv
0x000000710000dd40,U,000168,_ZN15BossBirdOpening16exeSwitchRailEndEv
0x000000710000ddf0,U,000296,_ZN15BossBirdOpening7exeMoveEv
0x000000710000df20,U,000376,_ZN15BossBirdOpening7exeBlowEv
0x000000710000e0a0,U,000016,_ZN15BossBirdOpening7endBlowEv
0x000000710000e0b0,U,000128,_ZN15BossBirdOpening5exeUpEv
0x000000710000e130,U,000068,_ZNK15BossBirdOpening11isMoveStartEv
0x000000710000e180,U,000068,_ZNK15BossBirdOpening9isMoveEndEv
0x000000710000e1d0,U,000012,_ZNK15BossBirdOpening7isDemo1Ev
0x000000710000e1e0,U,000008,
0x000000710000e1f0,U,000028,
0x000000710000e210,U,000008,
0x000000710000e220,U,000008,
0x000000710000e230,U,000020,
0x000000710000e250,U,000092,
0x000000710000e2b0,U,000152,
0x000000710000e350,U,000092,
0x000000710000e3b0,U,000132,
0x000000710000e440,U,000008,
0x000000710000e450,U,000008,
0x000000710000e460,U,000092,
0x000000710000e4c0,U,000008,
0x000000710000e4d0,U,000008,
0x000000710000e4e0,U,000028,_ZNK2al10FunctorV0MIP15BossBirdOpeningMS1_FvvEEclEv
0x000000710000e500,U,000068,_ZNK2al10FunctorV0MIP15BossBirdOpeningMS1_FvvEE5cloneEv
0x000000710000e550,U,000292,
0x000000710000e680,U,000172,_ZN18BossBirdRailKeeperC2EPKc
0x000000710000e730,U,000184,_ZN18BossBirdRailKeeperC1EPKc
0x000000710000e7f0,U,000168,_ZN18BossBirdRailKeeperC2EPKcPN2al9LiveActorE
0x000000710000e8a0,U,000172,_ZN18BossBirdRailKeeperC1EPKcPN2al9LiveActorE
0x000000710000e950,U,000144,_ZN18BossBirdRailKeeperD2Ev
0x000000710000e9e0,U,000124,_ZN18BossBirdRailKeeperD1Ev
0x000000710000ea60,U,000132,_ZN18BossBirdRailKeeperD0Ev
0x000000710000eaf0,U,000304,_ZN18BossBirdRailKeeper4initERKN2al13ActorInitInfoE
0x000000710000ec20,U,000004,_ZN18BossBirdRailKeeper7exeWaitEv
0x000000710000ec30,U,000060,_ZNK18BossBirdRailKeeper14tryIsInAreaObjERKN4sead7Vector3IfEEPi
0x000000710000ec70,U,000008,
0x000000710000ec80,U,000748,_ZN19BossBirdStateAttackC1EPN2al9LiveActorERKNS0_13ActorInitInfoEPK24BossBirdStateAttackParamb
0x000000710000ef70,U,000016,_ZN19BossBirdStateAttack6appearEv
0x000000710000ef80,U,000212,_ZN19BossBirdStateAttack14exeAttackStartEv
0x000000710000f060,U,001308,_ZN19BossBirdStateAttack9exeAttackEv
0x000000710000f580,U,000304,_ZN19BossBirdStateAttack11getShootPosEPKN2al9LiveActorEi
0x000000710000f6b0,U,000216,_ZN19BossBirdStateAttack5shootERKN4sead7Vector3IfEE
0x000000710000f790,U,000212,_ZN19BossBirdStateAttack12exeAttackEndEv
0x000000710000f870,U,000144,_ZN19BossBirdStateAttack11clearRadishEib
0x000000710000f900,U,000120,_ZN19BossBirdStateAttack20calcPlantedRadishNumEv
0x000000710000f980,U,000028,_ZNK19BossBirdStateAttack13isAttackStartEv
0x000000710000f9a0,U,000028,_ZNK19BossBirdStateAttack8isAttackEv
0x000000710000f9c0,U,000028,_ZNK19BossBirdStateAttack11isAttackEndEv
0x000000710000f9e0,U,000088,_ZN19BossBirdStateAttack13setDamageLastEv
0x000000710000fa40,U,000020,_ZN19BossBirdStateAttack14setSecondPhaseEv
0x000000710000fa60,U,000036,_ZN19BossBirdStateAttackD0Ev
0x000000710000fa90,U,000008,
0x000000710000faa0,U,000008,
0x000000710000fab0,U,000008,
0x000000710000fac0,U,000148,_ZN17BossBirdStateBlowC1EPN2al9LiveActorES2_PK22BossBirdStateBlowParam
0x000000710000fb60,U,000016,_ZN17BossBirdStateBlow6appearEv
0x000000710000fb70,U,000356,_ZN17BossBirdStateBlow12exeBlowStartEv
0x000000710000fce0,U,000208,_ZN17BossBirdStateBlow13updateBlowDirEPN4sead7Vector3IfEE
0x000000710000fdb0,U,000124,_ZN17BossBirdStateBlow13faceToBlowDirERKN4sead7Vector3IfEE
0x000000710000fe30,U,000288,_ZN17BossBirdStateBlow7exeBlowEv
0x000000710000ff50,U,000212,_ZN17BossBirdStateBlow10exeBlowEndEv
0x0000007100010030,U,000016,_ZN17BossBirdStateBlow10setBlowEndEv
0x0000007100010040,U,000028,_ZNK17BossBirdStateBlow11isBlowStartEv
0x0000007100010060,U,000028,_ZNK17BossBirdStateBlow6isBlowEv
0x0000007100010080,U,000036,_ZN17BossBirdStateBlowD0Ev
0x00000071000100b0,U,000008,
0x00000071000100c0,U,000008,
0x00000071000100d0,U,000008,
0x00000071000100e0,U,001060,_ZN27BossBirdStateDemoAppearLastC2EPN2al9LiveActorERKNS0_13ActorInitInfoEb
0x0000007100010510,U,000016,_ZN27BossBirdStateDemoAppearLast6appearEv
0x0000007100010520,U,000408,_ZN27BossBirdStateDemoAppearLast17exeDemoAppearLastEv
0x00000071000106c0,U,000072,_ZN27BossBirdStateDemoAppearLast6exeEndEv
0x0000007100010710,U,000036,_ZN27BossBirdStateDemoAppearLastD0Ev
0x0000007100010740,U,000008,
0x0000007100010750,U,000072,
0x00000071000107a0,U,000004,_ZN2al9StringTmpILi64EED0Ev
0x00000071000107b0,U,001456,_ZN20BossBirdStateEndDemoC2EPN2al9LiveActorERKNS0_13ActorInitInfoEbb
0x0000007100010d60,U,000052,_ZN20BossBirdStateEndDemo6appearEv
0x0000007100010da0,U,000568,_ZN20BossBirdStateEndDemo11exeEndDemo1Ev
0x0000007100010fe0,U,000432,_ZN20BossBirdStateEndDemo11exeEndDemo2Ev
0x0000007100011190,U,000128,_ZN20BossBirdStateEndDemo6exeEndEv
0x0000007100011210,U,000036,_ZN20BossBirdStateEndDemoD0Ev
0x0000007100011240,U,000008,
0x0000007100011250,U,000008,
0x0000007100011260,U,000128,
0x00000071000112e0,U,000108,_ZN17BossBirdStateMoveC1EPN2al9LiveActorES2_PK22BossBirdStateMoveParam
0x0000007100011350,U,000104,_ZN17BossBirdStateMove6appearEv
0x00000071000113c0,U,000120,_ZN17BossBirdStateMove12exeMoveStartEv
0x0000007100011440,U,000520,_ZN17BossBirdStateMove7exeMoveEv
0x0000007100011650,U,000136,_ZN17BossBirdStateMove8moveRailEb
0x00000071000116e0,U,000236,_ZN17BossBirdStateMove10exeMoveEndEv
0x00000071000117d0,U,000048,_ZN17BossBirdStateMove11reverseRailEv
0x0000007100011800,U,000028,_ZNK17BossBirdStateMove11isMoveStartEv
0x0000007100011820,U,000028,_ZNK17BossBirdStateMove6isMoveEv
0x0000007100011840,U,000028,_ZNK17BossBirdStateMove9isMoveEndEv
0x0000007100011860,U,000048,_ZNK17BossBirdStateMove16getAnimNameStartEv
0x0000007100011890,U,000036,_ZN17BossBirdStateMoveD0Ev
0x00000071000118c0,U,000124,
0x0000007100011940,U,000008,
0x0000007100011950,U,000008,
0x0000007100011960,U,000112,_ZN19BossBirdThunderboltC2EPKc
0x00000071000119d0,U,000120,_ZN19BossBirdThunderboltC1EPKc
0x0000007100011a50,U,000112,_ZN19BossBirdThunderbolt4initERKN2al13ActorInitInfoE
0x0000007100011ac0,U,000252,_ZN19BossBirdThunderbolt12attackSensorEPN2al9HitSensorES2_
0x0000007100011bc0,U,000120,_ZN19BossBirdThunderbolt10receiveMsgEPKN2al9SensorMsgEPNS0_9HitSensorES5_
0x0000007100011c40,U,000068,_ZN19BossBirdThunderbolt9setAppearERKN4sead7Vector3IfEE
0x0000007100011c90,U,000092,_ZN19BossBirdThunderbolt7exeSignEv
0x0000007100011cf0,U,000088,_ZN19BossBirdThunderbolt9exeAppearEv
0x0000007100011d50,U,000060,_ZN19BossBirdThunderbolt7exeWaitEv
0x0000007100011d90,U,000088,_ZN19BossBirdThunderbolt12exeDisappearEv
0x0000007100011df0,U,000076,_ZN19BossBirdThunderbolt9disappearEv
0x0000007100011e40,U,000016,_ZN19BossBirdThunderboltD1Ev
0x0000007100011e50,U,000048,_ZN19BossBirdThunderboltD0Ev
0x0000007100011e80,U,000064,
0x0000007100011ec0,U,000092,
0x0000007100011f20,U,000096,
0x0000007100011f80,U,000092,
0x0000007100011fe0,U,000308,_ZN28BossBirdThunderboltGeneratorC2EPKc
0x0000007100012120,U,000316,_ZN28BossBirdThunderboltGeneratorC1EPKc
0x0000007100012260,U,000356,_ZN28BossBirdThunderboltGenerator4initERKN2al13ActorInitInfoE
0x00000071000123d0,U,000076,_ZN28BossBirdThunderboltGenerator6appearEv
0x0000007100012420,U,000208,_ZN28BossBirdThunderboltGenerator5shootEv
0x00000071000124f0,U,000120,_ZN28BossBirdThunderboltGenerator16calcAliveBoltNumEv
0x0000007100012570,U,001136,_ZN28BossBirdThunderboltGenerator22generateBoltIndexArrayEif
0x00000071000129e0,U,000240,_ZN28BossBirdThunderboltGenerator7exeWaitEv
0x0000007100012ad0,U,000188,_ZN28BossBirdThunderboltGenerator11exeWaitKeepEv
0x0000007100012b90,U,000112,_ZN28BossBirdThunderboltGenerator6exeEndEv
0x0000007100012c00,U,000088,_ZN28BossBirdThunderboltGenerator9disappearEv
0x0000007100012c60,U,000068,_ZN28BossBirdThunderboltGenerator3endEv
0x0000007100012cb0,U,000016,_ZN28BossBirdThunderboltGeneratorD1Ev
0x0000007100012cc0,U,000048,_ZN28BossBirdThunderboltGeneratorD0Ev
0x0000007100012cf0,U,000116,
0x0000007100012d70,U,000008,
0x0000007100012d80,U,000192,
0x0000007100012e40,U,000172,_ZN8BossFireC2EPKc
0x0000007100012ef0,U,000180,_ZN8BossFireC1EPKc
0x0000007100012fb0,U,000324,_ZN8BossFireD2Ev
0x0000007100013100,U,000012,_ZN8BossFireD1Ev
0x0000007100013110,U,000044,_ZN8BossFireD0Ev
0x0000007100013140,U,001928,_ZN8BossFire4initERKN2al13ActorInitInfoE
0x00000071000138d0,U,000192,_ZN8BossFire9startRoarEv
0x0000007100013990,U,000076,_ZN8BossFire18startPressDownSignEv
0x00000071000139e0,U,000152,_ZN8BossFire7controlEv
0x0000007100013a80,U,000148,_ZN8BossFire12attackSensorEPN2al9HitSensorES2_
0x0000007100013b20,U,000420,_ZN8BossFire10receiveMsgEPKN2al9SensorMsgEPNS0_9HitSensorES5_
0x0000007100013cd0,U,000168,_ZN8BossFire21receiveMsgScreenPointEPKN2al9SensorMsgEPNS0_13ScreenPointerEPNS0_17ScreenPointTargetE
0x0000007100013d80,U,000072,_ZN8BossFire24tryCalcVerticalMovePointEPKN2al9LiveActorE
0x0000007100013dd0,U,000252,_ZN8BossFire16exeStartDemoWaitEv
0x0000007100013ed0,U,000512,_ZN8BossFire12exeStartDemoEv
0x00000071000140d0,U,000272,_ZN8BossFire21calcPlayerChaseHeightEPKN2al9LiveActorE
0x00000071000141e0,U,000400,_ZN8BossFire16exeWaitAfterDemoEv
0x0000007100014370,U,000048,_ZN8BossFire12turnToTargetEPKN2al9LiveActorE
0x00000071000143a0,U,000260,_ZN8BossFire7exeWaitEv
0x00000071000144b0,U,000316,_ZN8BossFire16turnHeadToTargetEPN4sead7Vector3IfEEPKN2al9LiveActorE
0x00000071000145f0,U,000224,_ZN8BossFire15exeMoveVerticalEv
0x00000071000146d0,U,000136,_ZN8BossFire18exeMoveVerticalEndEv
0x0000007100014760,U,000556,_ZN8BossFire13exeAttackSignEv
0x0000007100014990,U,000184,_ZN8BossFire9exeAttackEv
0x0000007100014a50,U,000120,_ZN8BossFire12exeAttackEndEv
0x0000007100014ad0,U,000112,_ZN8BossFire7exeRoarEv
0x0000007100014b40,U,000280,_ZN8BossFire16exePressDownSignEv
0x0000007100014c60,U,000124,_ZN8BossFire12exePressDownEv
0x0000007100014ce0,U,000356,_ZN8BossFire10exeEndDemoEv
0x0000007100014e50,U,000164,_ZN8BossFire7exeDeadEv
0x0000007100014f00,U,000008,
0x0000007100014f10,U,000008,
0x0000007100014f20,U,000008,
0x0000007100014f30,U,000168,
0x0000007100014fe0,U,000128,
0x0000007100015060,U,000008,
0x0000007100015070,U,000008,
0x0000007100015080,U,000008,
0x0000007100015090,U,000008,
0x00000071000150a0,U,000008,
0x00000071000150b0,U,000140,
0x0000007100015140,U,000116,
0x00000071000151c0,U,000124,
0x0000007100015240,U,000008,
0x0000007100015250,U,000028,_ZNK2al10FunctorV0MIP8BossFireMS1_FvvEEclEv
0x0000007100015270,U,000068,_ZNK2al10FunctorV0MIP8BossFireMS1_FvvEE5cloneEv
0x00000071000152c0,U,000160,
0x0000007100015360,U,000092,_ZN26BossFireActionSyncMapStateC2EPN2al9LiveActorEP25IUseBossFireActionSyncMap
0x00000071000153c0,U,000020,_ZN26BossFireActionSyncMapState7controlEv
0x00000071000153e0,U,000176,_ZN26BossFireActionSyncMapState13startWaitMildEb
0x0000007100015490,U,000164,_ZN26BossFireActionSyncMapState15startActionSyncEPKc
0x0000007100015540,U,000012,_ZN26BossFireActionSyncMapState20startDemoBattleStartEv
0x0000007100015550,U,000016,_ZN26BossFireActionSyncMapState21cancelDemoBattleStartEv
0x0000007100015560,U,000068,_ZN26BossFireActionSyncMapState9startWaitEv
0x00000071000155b0,U,000012,_ZN26BossFireActionSyncMapState11startAttackEv
0x00000071000155c0,U,000012,_ZN26BossFireActionSyncMapState18startDemoBattleEndEv
0x00000071000155d0,U,000016,_ZN26BossFireActionSyncMapState9isMapDeadEv
0x00000071000155e0,U,000016,_ZNK26BossFireActionSyncMapState15calcPlaneHeightEv
0x00000071000155f0,U,000160,_ZN26BossFireActionSyncMapState11exeWaitMildEv
0x0000007100015690,U,000160,_ZN26BossFireActionSyncMapState18exeDemoBattleStartEv
0x0000007100015730,U,000160,_ZN26BossFireActionSyncMapState7exeWaitEv
0x00000071000157d0,U,000256,_ZN26BossFireActionSyncMapState9exeAttackEv
0x00000071000158d0,U,000160,_ZN26BossFireActionSyncMapState16exeDemoBattleEndEv
0x0000007100015970,U,000036,_ZN26BossFireActionSyncMapStateD0Ev
0x00000071000159a0,U,000008,_ZN2al14NerveStateBase6appearEv
0x00000071000159b0,U,000164,
0x0000007100015a60,U,000164,
0x0000007100015b10,U,000164,
0x0000007100015bc0,U,000008,
0x0000007100015bd0,U,000164,
0x0000007100015c80,U,000148,_ZN12BossFireDownC2EPKci
0x0000007100015d20,U,000148,_ZN12BossFireDownC1EPKci
0x0000007100015dc0,U,000272,_ZN12BossFireDown4initERKN2al13ActorInitInfoE
0x0000007100015ed0,U,000180,_ZN12BossFireDown10receiveMsgEPKN2al9SensorMsgEPNS0_9HitSensorES5_
0x0000007100015f90,U,000008,_ZN12BossFireDown21receiveMsgScreenPointEPKN2al9SensorMsgEPNS0_13ScreenPointerEPNS0_17ScreenPointTargetE
0x0000007100015fa0,U,000104,_ZN12BossFireDown12startEndDemoEv
0x0000007100016010,U,000020,_ZN12BossFireDown10endEndDemoEv
0x0000007100016030,U,000004,_ZN12BossFireDown19exeWaitBeforeAppearEv
0x0000007100016040,U,000060,_ZN12BossFireDown10exeEndDemoEv
0x0000007100016080,U,000124,_ZN12BossFireDown7exeWaitEv
0x0000007100016100,U,000096,_ZN12BossFireDown12exeLandFirstEv
0x0000007100016160,U,000088,_ZN12BossFireDown13exeLandSecondEv
0x00000071000161c0,U,000060,_ZN12BossFireDown11exeGoalPoseEv
0x0000007100016200,U,000016,_ZN12BossFireDownD1Ev
0x0000007100016210,U,000048,_ZN12BossFireDownD0Ev
0x0000007100016240,U,000004,
0x0000007100016250,U,000100,
0x00000071000162c0,U,000092,
0x0000007100016320,U,000064,
0x0000007100016360,U,000064,
0x00000071000163a0,U,000128,
0x0000007100016420,U,000112,_ZN17BossFireFallPartsC2EPKc
0x0000007100016490,U,000120,_ZN17BossFireFallPartsC1EPKc
0x0000007100016510,U,000120,_ZN17BossFireFallParts4initERKN2al13ActorInitInfoE
0x0000007100016590,U,000068,_ZN17BossFireFallParts9startFallEv
0x00000071000165e0,U,000132,_ZN17BossFireFallParts12attackSensorEPN2al9HitSensorES2_
0x0000007100016670,U,000004,_ZN17BossFireFallParts7exeWaitEv
0x0000007100016680,U,000064,_ZN17BossFireFallParts11exeFallSignEv
0x00000071000166c0,U,000068,_ZN17BossFireFallParts7exeFallEv
0x0000007100016710,U,000052,_ZN17BossFireFallParts8exeBreakEv
0x0000007100016750,U,000016,_ZN17BossFireFallPartsD1Ev
0x0000007100016760,U,000048,_ZN17BossFireFallPartsD0Ev
0x0000007100016790,U,000004,
0x00000071000167a0,U,000072,
0x00000071000167f0,U,000056,
0x0000007100016830,U,000068,
0x0000007100016880,U,000028,_ZNK2al10FunctorV0MIP17BossFireFallPartsMS1_FvvEEclEv
0x00000071000168a0,U,000068,_ZNK2al10FunctorV0MIP17BossFireFallPartsMS1_FvvEE5cloneEv
0x00000071000168f0,U,000128,_ZN16BossFireFireBallC2EPKci
0x0000007100016970,U,000128,_ZN16BossFireFireBallC1EPKci
0x00000071000169f0,U,000176,_ZN16BossFireFireBall4initERKN2al13ActorInitInfoE
0x0000007100016aa0,U,000128,_ZN16BossFireFireBall12attackSensorEPN2al9HitSensorES2_
0x0000007100016b20,U,000108,_ZN16BossFireFireBall10receiveMsgEPKN2al9SensorMsgEPNS0_9HitSensorES5_
0x0000007100016b90,U,000172,_ZN16BossFireFireBall11startAttackERKN4sead7Vector3IfEES4_S4_
0x0000007100016c40,U,000048,_ZN16BossFireFireBall9killForceEv
0x0000007100016c70,U,000004,_ZN16BossFireFireBall7exeWaitEv
0x0000007100016c80,U,000088,_ZN16BossFireFireBall9exeAttackEv
0x0000007100016ce0,U,000060,_ZN16BossFireFireBall10exeExplodeEv
0x0000007100016d20,U,000016,_ZN16BossFireFireBallD1Ev
0x0000007100016d30,U,000048,_ZN16BossFireFireBallD0Ev
0x0000007100016d60,U,000004,
0x0000007100016d70,U,000064,
0x0000007100016db0,U,000092,
0x0000007100016e10,U,000120,_ZN18BossFireFlamePartsC2EPKc
0x0000007100016e90,U,000128,_ZN18BossFireFlamePartsC1EPKc
0x0000007100016f10,U,000092,_ZN18BossFireFlameParts4initERKN2al13ActorInitInfoE
0x0000007100016f70,U,000096,_ZN18BossFireFlameParts12attackSensorEPN2al9HitSensorES2_
0x0000007100016fd0,U,000120,_ZN13BossFireFlameC2EPKc
0x0000007100017050,U,000128,_ZN13BossFireFlameC1EPKc
0x00000071000170d0,U,000372,_ZN13BossFireFlame4initERKN2al13ActorInitInfoE
0x0000007100017250,U,000004,_ZN13BossFireFlame7controlEv
0x0000007100017260,U,000048,_ZN13BossFireFlame6appearEv
0x0000007100017290,U,000084,_ZN13BossFireFlame4killEv
0x00000071000173a0,U,000136,_ZN13BossFireFlame9exeAppearEv
0x0000007100017430,U,000016,_ZN18BossFireFlamePartsD1Ev
0x0000007100017440,U,000048,_ZN18BossFireFlamePartsD0Ev
0x0000007100017470,U,000016,_ZN13BossFireFlameD1Ev
0x0000007100017480,U,000048,_ZN13BossFireFlameD0Ev
0x00000071000174b0,U,000140,
0x0000007100017540,U,000076,_ZN16BossFireFunction17setEyeTrackTargetEP24ActorJointLookControllerPKN2al9LiveActorES5_
0x0000007100017590,U,000008,_ZN16BossFireFunction24calcBeardJointNumForInitEv
0x00000071000175a0,U,000232,_ZN16BossFireFunction14initBeardJointEPN2al9LiveActorEPN4sead8PtrArrayINS0_21JointSpringControllerEEE
0x0000007100017690,U,000216,_ZN25BossFireMagmaKeyMovePartsC2EPKci
0x0000007100017770,U,000200,_ZN25BossFireMagmaKeyMovePartsC1EPKci
0x0000007100017840,U,000512,_ZN25BossFireMagmaKeyMoveParts4initERKN2al13ActorInitInfoE
0x0000007100017a40,U,000120,_ZN25BossFireMagmaKeyMoveParts5startEv
0x0000007100017ac0,U,000124,_ZN25BossFireMagmaKeyMoveParts9startKillEv
0x0000007100017b40,U,000084,_ZN25BossFireMagmaKeyMoveParts17makeActorAppearedEv
0x0000007100017ba0,U,000068,_ZN25BossFireMagmaKeyMoveParts6appearEv
0x0000007100017bf0,U,000108,_ZN25BossFireMagmaKeyMoveParts10receiveMsgEPKN2al9SensorMsgEPNS0_9HitSensorES5_
0x0000007100017c60,U,000220,_ZN25BossFireMagmaKeyMoveParts7controlEv
0x0000007100017d40,U,000024,_ZN25BossFireMagmaKeyMoveParts14startFromOtherEv
0x0000007100017d60,U,000136,_ZN25BossFireMagmaKeyMoveParts17appearAndSetStartEv
0x0000007100017df0,U,000056,_ZN25BossFireMagmaKeyMoveParts9isMapDeadEv
0x0000007100017e30,U,000060,_ZThn264_N25BossFireMagmaKeyMoveParts9isMapDeadEv
0x0000007100017e70,U,000004,_ZNK25BossFireMagmaKeyMoveParts11isActionEndEv
0x0000007100017e80,U,000008,_ZThn264_NK25BossFireMagmaKeyMoveParts11isActionEndEv
0x0000007100017e90,U,000004,_ZNK25BossFireMagmaKeyMoveParts17getActionFrameMaxEPKc
0x0000007100017ea0,U,000008,_ZThn264_NK25BossFireMagmaKeyMoveParts17getActionFrameMaxEPKc
0x0000007100017eb0,U,000032,_ZNK25BossFireMagmaKeyMoveParts15calcPlaneHeightEv
0x0000007100017ed0,U,000036,_ZThn264_NK25BossFireMagmaKeyMoveParts15calcPlaneHeightEv
0x0000007100017f00,U,000100,_ZN25BossFireMagmaKeyMoveParts15startSyncActionEPKc
0x0000007100017f70,U,000104,_ZThn264_N25BossFireMagmaKeyMoveParts15startSyncActionEPKc
0x0000007100017fe0,U,000008,_ZN25BossFireMagmaKeyMoveParts21cancelDemoBattleStartEv
0x0000007100017ff0,U,000008,_ZThn264_N25BossFireMagmaKeyMoveParts21cancelDemoBattleStartEv
0x0000007100018000,U,000004,_ZN25BossFireMagmaKeyMoveParts10exeStandByEv
0x0000007100018010,U,000076,_ZN25BossFireMagmaKeyMoveParts8exeDelayEv
0x0000007100018060,U,000184,_ZN25BossFireMagmaKeyMoveParts7exeWaitEv
